SKU,url,name,Unit,QTY on Hand,Our Price,Selling Price,KM PRICE,Account,Taxable?,Description,Cost Price,Account.1,Owner Type,Equipment Category,image_url
112200745988,https://kmrentaleq.com/Rod-15mm-9-Carbon.html,"Rod | 15mm | 9"" | Carbon",Rental Duration (hr),2,,,,Rental Sales,Yes,,$0.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/VD2225-1.jpg
102343594212,https://kmrentaleq.com/Rod-19mm-12-Aluminium.html,"Rod | 19mm | 12"" | Aluminium",Rental Duration (hr),2,,,,Rental Sales,Yes,,$0.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/ALUMINUMROD-01.jpg
113135451437,https://kmrentaleq.com/Rod-19mm-12-Steel.html,"Rod | 19mm | 12"" | Steel",Rental Duration (hr),2,,$2.00,$2.00,Rental Sales,Yes,,$1.20,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/STEELROD.jpg
183359020678,https://kmrentaleq.com/Rod-19mm-18-Aluminium.html,"Rod | 19mm | 18"" | Aluminium",Rental Duration (hr),2,,$3.00,$3.00,Rental Sales,Yes,,$1.80,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/ALUMINUMROD.jpg
708520455543,https://kmrentaleq.com/Rod-19mm-18-Steel.html,"Rod | 19mm | 18"" | Steel",Rental Duration (hr),2,,$3.00,$3.00,Rental Sales,Yes,,$1.80,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/STEELROD.jpg
469287015816,https://kmrentaleq.com/Rod-19mm-3-Steel.html,"Rod | 19mm | 3"" | Steel",Rental Duration (hr),2,,$1.00,$1.00,Rental Sales,Yes,,$0.60,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/STEELROD.jpg
524053047387,https://kmrentaleq.com/Rod-19mm-6-Steel.html,"Rod | 19mm | 6"" | Steel",Rental Duration (hr),2,,$1.50,$1.50,Rental Sales,Yes,,$0.90,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/STEELROD.jpg
176623001629,https://kmrentaleq.com/Rode-Shotgun-Microphone-NTG3.html,Rode | Shotgun Microphone | NTG3,Rental Duration (hr),2,,$55.00,$55.00,Rental Sales,Yes,,$33.00,Cost of Goods Sold,3rd Party Equipment,Sound,https://kmrentaleq.com/images/P/AU1022-1.jpg
165047738097,https://kmrentaleq.com/Ronford-Baker-Cine-Tripod-Baby-Sticks-Mitchell-Base.html,Ronford-Baker | Cine Tripod | Baby Sticks | Mitchell Base,Rental Duration (hr),2,,$25.00,$25.00,Rental Sales,Yes,,$15.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/GP1292-1-01.jpg
411167460835,https://kmrentaleq.com/Ronford-Baker-Cine-Tripod-Standard-Sticks-Mitchell-Base.html,Ronford-Baker | Cine Tripod | Standard Sticks | Mitchell Base,Rental Duration (hr),2,,$35.00,$35.00,Rental Sales,Yes,,$21.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/GP1291-1.jpg
147363651923,https://kmrentaleq.com/Ronford-Baker-Standard-Rolling-Spider.html,Ronford-Baker | Standard Rolling Spider,Rental Duration (hr),2,,$40.00,$40.00,Rental Sales,Yes,,$24.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/VD2330-1.jpg
126926626890,https://kmrentaleq.com/Ronford-Baker-Tripod-Baby-Mitchell-Base.html,Ronford-Baker | Tripod | Baby | Mitchell Base |,Rental Duration (hr),2,,$40.00,$40.00,Rental Sales,Yes,,$24.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/T.cache.tinythmbn/2203.png
109476495291,https://kmrentaleq.com/Ronford-Baker-Tripod-Tall-Mitchell-Base.html,Ronford-Baker | Tripod | Tall | Mitchell Base |,Rental Duration (hr),2,,$50.00,$50.00,Rental Sales,Yes,,$30.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/GP1291-1-01.jpg
309382846325,https://kmrentaleq.com/Rosco-LitePad-Axiom-LED-Pad-Kit.html,Rosco LitePad Axiom | LED Pad | Kit,Rental Duration (hr),2,,$75.00,$75.00,Rental Sales,Yes,"Rosco LitePad Axiom LED Panel Digital Dimmer | 6x Rosco LitePad Axiom LED Panel 1/4-20 Axiom Baby Bin 5/8 | 10x Rosco LitePad Axiom LED Panel 1/4-20 Axiom Mounting Bracket | 2x Rosco LitePad Axiom LED Panel 12""x12"" Daylight | 6x Rosco LitePad Axiom LED Panel 3 amp AC Power Adapter | 2x Rosco LitePad Axiom LED Panel 3"" Circle Daylight | 2x Rosco LitePad Axiom LED Panel 3""x12"" Daylight | 2x Rosco LitePad Axiom LED Panel 3""x6"" Daylight | 2x Rosco LitePad Axiom LED Panel 6""x12"" Daylight | 2x Rosco LitePad Axiom LED Panel 6""x6"" Daylight",$45.00,Cost of Goods Sold,3rd Party Equipment,Lighting,https://kmrentaleq.com/images/P/ROSLITPAD-1.jpg
184428060517,https://kmrentaleq.com/Rosco-Vapour-Fog-Machine-Kit.html,Rosco | Vapour Fog Machine | Kit,Rental Duration (hr),2,,$75.00,$75.00,Rental Sales,Yes,Rosco Fog Machine Vapour New Style | Rosco Fog Machine Vapour Remote New Style,$45.00,Cost of Goods Sold,3rd Party Equipment,Production Equipment,https://kmrentaleq.com/images/P/GP1649-1.jpg
110068766647,https://kmrentaleq.com/Rosco-Vapour-Fog-Machine-Mini-V-Kit.html,Rosco | Vapour Fog Machine | Mini V | Kit,Rental Duration (hr),2,,$50.00,$50.00,Rental Sales,Yes,Rosco Fog Machine Mini V New Style | Rosco Fog Machine Mini V Remote New Style,$30.00,Cost of Goods Sold,3rd Party Equipment,Production Equipment,https://kmrentaleq.com/images/P/GP1655-1.jpg
283655111822,https://kmrentaleq.com/Rubber-Maid-Cart-Heavy-Duty.html,Rubber Maid Cart | Heavy Duty,Rental Duration (hr),2,,$35.00,$35.00,Rental Sales,Yes,,$21.00,Cost of Goods Sold,3rd Party Equipment,Production Equipment,https://kmrentaleq.com/images/P/DG1720-1.jpg
114721621793,https://kmrentaleq.com/Rubber-Mat-3-x6.html,Rubber Mat 3'x6',Rental Duration (hr),2,,$5.00,$5.00,Rental Sales,Yes,,$3.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/VD1441-1.jpg
624857407228,https://kmrentaleq.com/SONY-PXW-FS7-II-V-Mount-Extension-Kit.html,SONY | PXW FS7 II | V Mount Extension | Kit |,Rental Duration (hr),2,,$470.00,$470.00,Rental Sales,Yes,"Sony XQD Card Reader Series w/ 2.0 USB Cable | 2x Sony XQD 120GB 440 MB/S | 4x Sony BP-U60 Batteries | Sony BP-U30 Battery | Sony BC-U2 Battery Charger w/ AC adapter and power cord | Sony XDCA-FS7 Extension Unit | 4 x Anton Bauer Digital 90 V Mount Batteries | Anton Bauer LP4 Quad Charger | Top handle | Grip remote control | Viewfinder | Monitor w/ 6"" post | LCD Viewfinder hood | USB wireless LAN Module | Remote Commander",$282.00,Cost of Goods Sold,3rd Party Equipment,Motion Cameras,https://kmrentaleq.com/images/P/DG1846-01.jpg
713675259744,https://kmrentaleq.com/Sachtler-DV-12SB-Tripod-Kit.html,Sachtler | DV-12SB | Tripod Kit |,Rental Duration (hr),2,,$65.00,$65.00,Rental Sales,Yes,,$39.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/Sachtler_dv12%202.jpg
141741297517,https://kmrentaleq.com/Sachtler-Tripod-Video-FSB-8-Kit.html,Sachtler | Tripod | Video | FSB 8 | Kit,Rental Duration (hr),2,,$50.00,$50.00,Rental Sales,Yes,Sachtler Tripod Video FSB 8 | Sachtler Clamping Screw 75 | Sachtler Pan Handle FSB8 | Sachtler Tripod Bag | Manfrotto QR Plate 509PLONG,$30.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/GP1298-1.jpg
778379628350,https://kmrentaleq.com/Safety-Chain-Aluminum.html,Safety Chain Aluminum,Rental Duration (hr),2,,$2.00,$2.00,Rental Sales,Yes,,$1.20,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/LT3385-1.jpg
121362508220,https://kmrentaleq.com/Sand-Bag-15lbs.html,Sand Bag | 15lbs,Rental Duration (hr),25,$5.00,$5.00,$5.00,Rental Sales,Yes,,$3.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/GP1301-1-01.jpg
168557789164,https://kmrentaleq.com/Sand-Bag-25lbs.html,Sand Bag | 25lbs,Rental Duration (hr),2,,$5.00,$5.00,Rental Sales,Yes,,$3.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/GP1301-1.jpg
618832621275,https://kmrentaleq.com/Sand-Bag-Empty-Fly-Away.html,Sand Bag | Empty Fly Away,Rental Duration (hr),2,,$5.00,$5.00,Rental Sales,Yes,,$3.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/LT3191-1.jpg
127819682575,https://kmrentaleq.com/Satellite-Staro-Kit.html,Satellite Staro Kit,Rental Duration (hr),2,,$75.00,$75.00,Rental Sales,Yes,Broncolor Satellite Staro Reflector | Broncolor Satellite Staro Reflector Diffusion Hard,$45.00,Cost of Goods Sold,3rd Party Equipment,Lighting,https://kmrentaleq.com/images/P/LT3479-1.jpg
133335609012,https://kmrentaleq.com/Scaffolding-6-Hx7-L-Kit.html,Scaffolding | 6'Hx7'L | Kit,Rental Duration (hr),2,,$125.00,$125.00,Rental Sales,Yes,2x Scaffolding Uprights 6' | 2x Scaffolding Platforms 7' 500 Lbs Capacity | 4x Bracing Bars Scaffolding,$75.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/LGS67-1.jpg
145892889119,https://kmrentaleq.com/Schneider-138mm-Full-Diopter-1.html,Schneider | 138mm | Full Diopter | +1,Rental Duration (hr),2,,$20.00,$20.00,Rental Sales,Yes,,$12.00,Cost of Goods Sold,3rd Party Equipment,Accessories & Control,https://kmrentaleq.com/images/P/CM1168-1-02.jpg
465933182038,https://kmrentaleq.com/Schneider-138mm-Full-Diopter-2.html,Schneider | 138mm | Full Diopter | +2,Rental Duration (hr),2,,$20.00,$20.00,Rental Sales,Yes,,$12.00,Cost of Goods Sold,3rd Party Equipment,Accessories & Control,https://kmrentaleq.com/images/P/CM1168-1-01.jpg
130991174127,https://kmrentaleq.com/Schneider-138mm-Full-Diopter-3.html,Schneider | 138mm | Full Diopter | +3,Rental Duration (hr),2,,$20.00,$20.00,Rental Sales,Yes,,$12.00,Cost of Goods Sold,3rd Party Equipment,Accessories & Control,https://kmrentaleq.com/images/P/CM1168-1.jpg
560608809732,https://kmrentaleq.com/Schneider-138mm-RotaPola.html,Schneider | 138mm | RotaPola,Rental Duration (hr),2,,$15.00,$15.00,Rental Sales,Yes,,$9.00,Cost of Goods Sold,3rd Party Equipment,Accessories & Control,https://kmrentaleq.com/images/P/GP1625-1.jpg
173630632366,https://kmrentaleq.com/Schneider-138mm-Split-Diopter-1.html,Schneider | 138mm | Split Diopter | +1,Rental Duration (hr),2,,$20.00,$20.00,Rental Sales,Yes,,$12.00,Cost of Goods Sold,3rd Party Equipment,Accessories & Control,https://kmrentaleq.com/images/P/CM1817-1-01.jpg
169578296367,https://kmrentaleq.com/Schneider-138mm-Split-Diopter-2.html,Schneider | 138mm | Split Diopter | +2,Rental Duration (hr),2,,$20.00,$20.00,Rental Sales,Yes,,$12.00,Cost of Goods Sold,3rd Party Equipment,Accessories & Control,https://kmrentaleq.com/images/P/CM1817-1.jpg
891572835199,https://kmrentaleq.com/Schneider-4.5-Round-Full-Diopter-1-2.html,"Schneider | 4.5"" | Round | Full Diopter | +1/2",Rental Duration (hr),2,,$20.00,$20.00,Rental Sales,Yes,,$12.00,Cost of Goods Sold,3rd Party Equipment,Accessories & Control,https://kmrentaleq.com/images/P/VD2300-1-02.jpg
119884124555,https://kmrentaleq.com/Schneider-4.5-Round-Full-Diopter-1.html,"Schneider | 4.5"" | Round | Full Diopter | +1",Rental Duration (hr),2,,$20.00,$20.00,Rental Sales,Yes,,$12.00,Cost of Goods Sold,3rd Party Equipment,Accessories & Control,https://kmrentaleq.com/images/P/VD2300-1-03.jpg
123896044018,https://kmrentaleq.com/Schneider-4.5-Round-Full-Diopter-2.html,"Schneider | 4.5"" | Round | Full Diopter | +2",Rental Duration (hr),2,,$20.00,$20.00,Rental Sales,Yes,,$12.00,Cost of Goods Sold,3rd Party Equipment,Accessories & Control,https://kmrentaleq.com/images/P/VD2300-1-01.jpg
660485264851,https://kmrentaleq.com/Schneider-4.5-Round-Full-Diopter-3.html,"Schneider | 4.5"" | Round | Full Diopter | +3",Rental Duration (hr),2,,$20.00,$20.00,Rental Sales,Yes,,$12.00,Cost of Goods Sold,3rd Party Equipment,Accessories & Control,https://kmrentaleq.com/images/P/VD2300-1.jpg
146716654981,https://kmrentaleq.com/Schneider-4x5.65-Black-Frost-1-4.html,Schneider | 4x5.65 | Black Frost 1/4,Rental Duration (hr),2,,$15.00,$15.00,Rental Sales,Yes,,$9.00,Cost of Goods Sold,3rd Party Equipment,Accessories & Control,https://kmrentaleq.com/images/P/VD1120-1.jpg
112899959687,https://kmrentaleq.com/Schneider-4x5.65-Black-Frost-1.html,Schneider | 4x5.65 | Black Frost 1,Rental Duration (hr),2,,$15.00,$15.00,Rental Sales,Yes,,$9.00,Cost of Goods Sold,3rd Party Equipment,Accessories & Control,https://kmrentaleq.com/images/P/VD1120-1-01.jpg
717114134990,https://kmrentaleq.com/Schneider-4x5.65-Blue-Streak-2mm.html,Schneider | 4x5.65 | Blue Streak | 2mm,Rental Duration (hr),2,,$15.00,$15.00,Rental Sales,Yes,,$9.00,Cost of Goods Sold,3rd Party Equipment,Accessories & Control,https://kmrentaleq.com/images/P/VD1627-1-01.jpg
169963305261,https://kmrentaleq.com/Schneider-4x5.65-Blue-Streak-3mm.html,Schneider | 4x5.65 | Blue Streak | 3mm,Rental Duration (hr),2,,$15.00,$15.00,Rental Sales,Yes,,$9.00,Cost of Goods Sold,3rd Party Equipment,Accessories & Control,https://kmrentaleq.com/images/P/VD1627-1.jpg
380808581584,https://kmrentaleq.com/Schneider-4x5.65-CTB-1-2.html,Schneider | 4x5.65 | CTB 1/2,Rental Duration (hr),2,,$15.00,$15.00,Rental Sales,Yes,,$9.00,Cost of Goods Sold,3rd Party Equipment,Accessories & Control,https://kmrentaleq.com/images/P/VD1147-1.jpg
155814576715,https://kmrentaleq.com/Schneider-4x5.65-Classic-Soft-1-4.html,Schneider | 4x5.65 | Classic Soft 1/4,Rental Duration (hr),2,,$15.00,$15.00,Rental Sales,Yes,,$9.00,Cost of Goods Sold,3rd Party Equipment,Accessories & Control,https://kmrentaleq.com/images/P/VD1123-1.jpg
719601849087,https://kmrentaleq.com/Schneider-4x5.65-Classic-Soft-1.html,Schneider | 4x5.65 | Classic Soft 1,Rental Duration (hr),2,,$15.00,$15.00,Rental Sales,Yes,,$9.00,Cost of Goods Sold,3rd Party Equipment,Accessories & Control,https://kmrentaleq.com/images/P/VD1123-1-01.jpg
755029705552,https://kmrentaleq.com/Schneider-4x5.65-GRAD-ND-0.3-HEH.html,Schneider | 4x5.65 | GRAD ND 0.3 | HEH,Rental Duration (hr),2,,$15.00,$15.00,Rental Sales,Yes,,$9.00,Cost of Goods Sold,3rd Party Equipment,Accessories & Control,https://kmrentaleq.com/images/P/VD2314-1.jpg
820693862178,https://kmrentaleq.com/Schneider-4x5.65-GRAD-ND-0.3-SEH.html,Schneider | 4x5.65 | GRAD ND 0.3 | SEH,Rental Duration (hr),2,,$15.00,$15.00,Rental Sales,Yes,,$9.00,Cost of Goods Sold,3rd Party Equipment,Accessories & Control,https://kmrentaleq.com/images/P/VD1624-1.jpg
158802669787,https://kmrentaleq.com/Schneider-4x5.65-GRAD-ND-0.6-HEH.html,Schneider | 4x5.65 | GRAD ND 0.6 | HEH,Rental Duration (hr),2,,$15.00,$15.00,Rental Sales,Yes,,$9.00,Cost of Goods Sold,3rd Party Equipment,Accessories & Control,https://kmrentaleq.com/images/P/VD2315-1.jpg
581640031405,https://kmrentaleq.com/Schneider-4x5.65-GRAD-ND-0.6-SEH.html,Schneider | 4x5.65 | GRAD ND 0.6 | SEH,Rental Duration (hr),2,,$15.00,$15.00,Rental Sales,Yes,,$9.00,Cost of Goods Sold,3rd Party Equipment,Accessories & Control,https://kmrentaleq.com/images/P/VD1625-1.jpg
333738928997,https://kmrentaleq.com/Schneider-4x5.65-GRAD-ND-0.9-HEH.html,Schneider | 4x5.65 | GRAD ND 0.9 | HEH,Rental Duration (hr),2,,$15.00,$15.00,Rental Sales,Yes,,$9.00,Cost of Goods Sold,3rd Party Equipment,Accessories & Control,https://kmrentaleq.com/images/P/VD2316-1.jpg
841525169844,https://kmrentaleq.com/Schneider-4x5.65-GRAD-ND-0.9-SEH.html,Schneider | 4x5.65 | GRAD ND 0.9 | SEH,Rental Duration (hr),2,,$15.00,$15.00,Rental Sales,Yes,,$9.00,Cost of Goods Sold,3rd Party Equipment,Accessories & Control,https://kmrentaleq.com/images/P/VD1626-1.jpg
653762236950,https://kmrentaleq.com/Schneider-4x5.65-GRAD-ND-1.2-HEH.html,Schneider | 4x5.65 | GRAD ND 1.2 | HEH,Rental Duration (hr),2,,$15.00,$15.00,Rental Sales,Yes,,$9.00,Cost of Goods Sold,3rd Party Equipment,Accessories & Control,https://kmrentaleq.com/images/P/VD2317-1.jpg
924126874378,https://kmrentaleq.com/Schneider-4x5.65-GRAD-ND-1.2-SEH.html,Schneider | 4x5.65 | GRAD ND 1.2 | SEH,Rental Duration (hr),2,,$15.00,$15.00,Rental Sales,Yes,,$9.00,Cost of Goods Sold,3rd Party Equipment,Accessories & Control,https://kmrentaleq.com/images/P/VD2313-1-01.jpg
170430843475,https://kmrentaleq.com/Schneider-4x5.65-Gold-Solid-1.html,Schneider | 4x5.65 | Gold Solid 1,Rental Duration (hr),2,,$15.00,$15.00,Rental Sales,Yes,,$9.00,Cost of Goods Sold,3rd Party Equipment,Accessories & Control,https://kmrentaleq.com/images/P/VD1124-1.jpg
868890243005,https://kmrentaleq.com/Schneider-4x5.65-Gold-Solid-3.html,Schneider | 4x5.65 | Gold Solid 3,Rental Duration (hr),2,,$15.00,$15.00,Rental Sales,Yes,,$9.00,Cost of Goods Sold,3rd Party Equipment,Accessories & Control,https://kmrentaleq.com/images/P/VD1125-1.jpg
668182922813,https://kmrentaleq.com/Schneider-4x5.65-IRND-0.3.html,Schneider | 4x5.65 | IRND 0.3,Rental Duration (hr),2,,$15.00,$15.00,Rental Sales,Yes,,$9.00,Cost of Goods Sold,3rd Party Equipment,Accessories & Control,https://kmrentaleq.com/images/P/VD1171-1.jpg
106627271807,https://kmrentaleq.com/Schneider-4x5.65-IRND-0.6.html,Schneider | 4x5.65 | IRND 0.6,Rental Duration (hr),2,,$15.00,$15.00,Rental Sales,Yes,,$9.00,Cost of Goods Sold,3rd Party Equipment,Accessories & Control,https://kmrentaleq.com/images/P/VD1170-1.jpg
671203833341,https://kmrentaleq.com/Schneider-4x5.65-IRND-0.9.html,Schneider | 4x5.65 | IRND 0.9,Rental Duration (hr),2,,$15.00,$15.00,Rental Sales,Yes,,$9.00,Cost of Goods Sold,3rd Party Equipment,Accessories & Control,https://kmrentaleq.com/images/P/VD1169-1.jpg
259351727378,https://kmrentaleq.com/Schneider-4x5.65-IRND-1.2.html,Schneider | 4x5.65 | IRND 1.2,Rental Duration (hr),2,,$15.00,$15.00,Rental Sales,Yes,,$9.00,Cost of Goods Sold,3rd Party Equipment,Accessories & Control,https://kmrentaleq.com/images/P/VD1160-1.jpg
170833019893,https://kmrentaleq.com/Schneider-4x5.65-IRND-1.5.html,Schneider | 4x5.65 | IRND 1.5,Rental Duration (hr),2,,$15.00,$15.00,Rental Sales,Yes,,$9.00,Cost of Goods Sold,3rd Party Equipment,Accessories & Control,https://kmrentaleq.com/images/P/VD1915-1.jpg
111558614040,https://kmrentaleq.com/Schneider-4x5.65-IRND-1.8.html,Schneider | 4x5.65 | IRND 1.8,Rental Duration (hr),2,,$15.00,$15.00,Rental Sales,Yes,,$9.00,Cost of Goods Sold,3rd Party Equipment,Accessories & Control,https://kmrentaleq.com/images/P/VD1916-1.jpg
364509126245,https://kmrentaleq.com/Schneider-4x5.65-IRND-2.1.html,Schneider | 4x5.65 | IRND 2.1,Rental Duration (hr),2,,$15.00,$15.00,Rental Sales,Yes,,$9.00,Cost of Goods Sold,3rd Party Equipment,Accessories & Control,https://kmrentaleq.com/images/P/VD2064-1.jpg
170606783934,https://kmrentaleq.com/Schneider-4x5.65-ND-0.3.html,Schneider | 4x5.65 | ND 0.3,Rental Duration (hr),2,,$10.00,$10.00,Rental Sales,Yes,,$6.00,Cost of Goods Sold,3rd Party Equipment,Accessories & Control,https://kmrentaleq.com/images/P/VD1126-1.jpg
170745189744,https://kmrentaleq.com/Schneider-4x5.65-ND-0.6.html,Schneider | 4x5.65 | ND 0.6,Rental Duration (hr),2,,$10.00,$10.00,Rental Sales,Yes,,$6.00,Cost of Goods Sold,3rd Party Equipment,Accessories & Control,https://kmrentaleq.com/images/P/VD1127-1.jpg
167498727639,https://kmrentaleq.com/Schneider-4x5.65-ND-0.9.html,Schneider | 4x5.65 | ND 0.9,Rental Duration (hr),2,,$10.00,$10.00,Rental Sales,Yes,,$6.00,Cost of Goods Sold,3rd Party Equipment,Accessories & Control,https://kmrentaleq.com/images/P/VD1128-1.jpg
122110093513,https://kmrentaleq.com/Schneider-4x5.65-ND-1.2.html,Schneider | 4x5.65 | ND 1.2 |,Rental Duration (hr),2,,$10.00,$10.00,Rental Sales,Yes,,$6.00,Cost of Goods Sold,3rd Party Equipment,Accessories & Control,https://kmrentaleq.com/images/P/VD1646-1.jpg
973043582447,https://kmrentaleq.com/Schneider-4x5.65-ND-1.5.html,Schneider | 4x5.65 | ND 1.5,Rental Duration (hr),2,,$10.00,$10.00,Rental Sales,Yes,,$6.00,Cost of Goods Sold,3rd Party Equipment,Accessories & Control,https://kmrentaleq.com/images/P/VD1628-1.jpg
134709351214,https://kmrentaleq.com/Schneider-4x5.65-ND-1.8.html,Schneider | 4x5.65 | ND 1.8 |,Rental Duration (hr),2,,$10.00,$10.00,Rental Sales,Yes,,$6.00,Cost of Goods Sold,3rd Party Equipment,Accessories & Control,https://kmrentaleq.com/images/P/VD1628-1-01.jpg
938699143510,https://kmrentaleq.com/Schneider-4x5.65-ND-2.1.html,Schneider | 4x5.65 | ND 2.1,Rental Duration (hr),2,,$10.00,$10.00,Rental Sales,Yes,,$6.00,Cost of Goods Sold,3rd Party Equipment,Accessories & Control,https://kmrentaleq.com/images/P/VD1628-1-01.jpg
696274947504,https://kmrentaleq.com/Schneider-4x5.65-ND-Filter-Kit.html,Schneider | 4x5.65 | ND Filter Kit,Rental Duration (hr),2,,$60.00,$60.00,Rental Sales,Yes,Schneider 4x5.65 ND 0.3 | Schneider 4x5.65 ND 0.6 | Schneider 4x5.65 ND 0.9 | Schneider 4x5.65 ND 1.2 | Schneider 4x5.65 ND 1.5 | Schneider 4x5.65 ND 1.8,$36.00,Cost of Goods Sold,3rd Party Equipment,Accessories & Control,https://kmrentaleq.com/images/P/SCHEINDSET-1.jpg
557475124506,https://kmrentaleq.com/Schneider-4x5.65-True-Polarizer.html,Schneider | 4x5.65 | True Polarizer,Rental Duration (hr),2,,$15.00,$15.00,Rental Sales,Yes,,$9.00,Cost of Goods Sold,3rd Party Equipment,Accessories & Control,https://kmrentaleq.com/images/P/VD1121-1.jpg
133238729388,https://kmrentaleq.com/Schneider-4x5.65-White-Frost-1-4.html,Schneider | 4x5.65 | White Frost 1/4,Rental Duration (hr),2,,$15.00,$15.00,Rental Sales,Yes,,$9.00,Cost of Goods Sold,3rd Party Equipment,Accessories & Control,https://kmrentaleq.com/images/P/VD1130-1.jpg
688176484219,https://kmrentaleq.com/Schneider-4x5.65-White-Frost-1.html,Schneider | 4x5.65 | White Frost 1,Rental Duration (hr),2,,$15.00,$15.00,Rental Sales,Yes,,$9.00,Cost of Goods Sold,3rd Party Equipment,Accessories & Control,https://kmrentaleq.com/images/P/VD1130-1-01.jpg
757431209233,https://kmrentaleq.com/Schneider-Digitar-120mm-Copal-0-Kit.html,Schneider | Digitar | 120mm | Copal 0 | Kit,Rental Duration (hr),2,,$40.00,$40.00,Rental Sales,Yes,Schneider 120mm f/5.6 APO-Digitar Copal 0 | Sinar P3 Lens Board Copal 0,$24.00,Cost of Goods Sold,3rd Party Equipment,Lenses,https://kmrentaleq.com/images/P/CM1377-1.jpg
123975155555,https://kmrentaleq.com/Schneider-Digitar-72mm-Copal-0-Kit.html,Schneider | Digitar | 72mm | Copal 0 | Kit,Rental Duration (hr),2,,$40.00,$40.00,Rental Sales,Yes,Schneider 72mm f/5.6 Digitar Copal 0 | Sinar P3 Lens Board Copal 0,$24.00,Cost of Goods Sold,3rd Party Equipment,Lenses,https://kmrentaleq.com/images/P/CM1380-1.jpg
116250676898,https://kmrentaleq.com/Schneider-Digitar-90mm-Copal-0-Kit.html,Schneider | Digitar | 90mm | Copal 0 | Kit,Rental Duration (hr),2,,$40.00,$40.00,Rental Sales,Yes,Schneider 90mm f/4.5 Digitar Copal 0 | Sinar P3 Lens Board Copal 0,$24.00,Cost of Goods Sold,3rd Party Equipment,Lenses,https://kmrentaleq.com/images/P/CM1382-1.jpg
664318462270,https://kmrentaleq.com/Schneider-Filter-4x5.65-Classic-Soft-1-2.html,Schneider Filter | 4x5.65 | Classic Soft 1/2,Rental Duration (hr),2,,$15.00,$15.00,Rental Sales,Yes,,$9.00,Cost of Goods Sold,3rd Party Equipment,Accessories & Control,https://kmrentaleq.com/images/P/VD1132-1-01.jpg
557302084052,https://kmrentaleq.com/Schneider-Filter-4x5.65-Classic-Soft-1-8.html,Schneider Filter | 4x5.65 | Classic Soft 1/8,Rental Duration (hr),2,,$15.00,$15.00,Rental Sales,Yes,,$9.00,Cost of Goods Sold,3rd Party Equipment,Accessories & Control,https://kmrentaleq.com/images/P/VD1132-1.jpg
847283208571,https://kmrentaleq.com/Scrim-Jim-Cine-4-x6-Kit.html,Scrim Jim | Cine | 4'x6' | Kit |,Rental Duration (hr),2,,$40.00,$40.00,Rental Sales,Yes,"2 x Westcott Scrim Jim Cine 22"" Tube | 4 x Westcott Scrim Jim Cine 46"" Tube | 4 x Westcott Scrim Jim Cine Corners | 2 x Westcott Scrim Jim Cine Straight Connector | Westcott Scrim Jim Cine 4x6 Full Stop | Westcott Scrim Jim Cine 4x6 Silver/White | Westcott Scrim Jim Cine 4x6 Single Net | Westcott Scrim Jim Cine Transport Case | Westcott Scrim Jim Cine Vise Clamp",$24.00,Cost of Goods Sold,3rd Party Equipment,Grip & Support,https://kmrentaleq.com/images/P/light_controls_scrim_jim_cine_kits_sizes_4x6.jpg
